"","LINEARID","FULLNAME","RTTYP","MTFCC","STATEFP","COUNTYFP","id","area","geometry","Cross_Times","Passage_Distances"
"25","1103678573933","W St Tropaz Ave","M","S1400","04","019","id",2.040521108e-06,c(-111.031378435182, 32.2023514367556),"2021-01-05 18:26:50 UTC",2121.5463644935
"25.1","1103678573933","W St Tropaz Ave","M","S1400","04","019","id",2.040521108e-06,c(-111.031190385776, 32.2023545051042),"2021-01-05 18:25:50 UTC",2138.59283104313
"26","1101299311214","W Armadillo St","M","S1400","04","019","id",2.040521108e-06,c(-111.014779244074, 32.2062575176751),"2021-01-05 15:29:57 UTC",581.770713872369
"27","1106081769394",NA,NA,"S1400","04","019","id",2.040521108e-06,c(-111.022152672596, 32.2243744312966),"2021-01-03 21:38:09 UTC",1076.36633230287
"28","1103471742176","S Calcite St","M","S1400","04","019","id",2.040521108e-06,c(-111.02529525326, 32.2205080309572),"2020-12-14 14:02:19 UTC",948.048754884904
"28.1","1103471742176","S Calcite St","M","S1400","04","019","id",2.040521108e-06,c(-111.025259995882, 32.2210126823856),"2020-11-26 18:41:21 UTC",898.507747533916
"29","1105027173035","W Broadway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.022118039594, 32.2214151068477),"2020-12-26 22:32:08 UTC",1203.43927804422
"29.1","1105027173035","W Broadway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.021328537618, 32.2214103388128),"2020-12-26 23:57:09 UTC",1295.92251323603
"29.2","1105027173035","W Broadway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.021246130357, 32.2214098408482),"2021-01-04 13:58:10 UTC",1305.65823929851
"29.3","1105027173035","W Broadway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.02040784996, 32.2214123021781),"2021-01-11 21:21:18 UTC",1405.014495314
"29.4","1105027173035","W Broadway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.024947256348, 32.2214266576537),"2021-01-02 07:54:11 UTC",889.932347491548
"29.5","1105027173035","W Broadway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.02491808338, 32.2214267144625),"2021-01-02 07:55:11 UTC",892.946109006648
"29.6","1105027173035","W Broadway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.024234239346, 32.2214278629938),"2021-01-12 05:21:18 UTC",965.134760974632
"29.7","1105027173035","W Broadway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.024410180214, 32.2214277024333),"2020-12-20 13:51:14 UTC",946.287303666408
"29.8","1105027173035","W Broadway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.023233919913, 32.2214218376073),"2021-01-27 12:05:26 UTC",1075.68826256976
"29.9","1105027173035","W Broadway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.023384430944, 32.2214227447084),"2021-01-03 23:02:09 UTC",1058.78212325899
"29.10","1105027173035","W Broadway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.023412550335, 32.2214229141588),"2021-01-27 12:04:26 UTC",1055.63336968497
"30","1101299416288","W Pennington St","M","S1400","04","019","id",2.040521108e-06,c(-110.992608927712, 32.220790891723),"2020-12-03 13:17:12 UTC",1059.36639382795
"30.1","1101299416288","W Pennington St","M","S1400","04","019","id",2.040521108e-06,c(-110.993504317757, 32.2207092439553),"2020-12-04 20:06:13 UTC",1159.18181180381
"31","1101299307833","W Cll Placida","M","S1400","04","019","id",2.040521108e-06,c(-111.007843052582, 32.2282765134247),"2020-12-23 18:34:10 UTC",460.40518286971
"32","1108310970995",NA,NA,"S1400","04","019","id",2.040521108e-06,c(-111.025200069247, 32.2234006671723),"2021-01-11 23:02:19 UTC",718.198122011761
"33","1101299305359","S Azurite Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.024724382353, 32.2209443445516),"2020-11-26 18:47:21 UTC",957.912604052245
"33.1","1101299305359","S Azurite Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.024737842639, 32.2204445495525),"2020-12-14 14:12:19 UTC",1006.57223925061
"34","1103528665302","Ave del Sembrador","M","S1400","04","019","id",2.040521108e-06,c(-110.986476647946, 32.2189660712467),"2020-11-23 18:30:35 UTC",527.921873005626
"35","1104472004522",NA,NA,"S1400","04","019","id",2.040521108e-06,c(-111.027204984279, 32.2196471663731),"2020-12-20 21:05:13 UTC",907.846399017047
"36","1101299303119","S Cuesta Ave","M","S1400","04","019","id",2.040521108e-06,c(-110.993290319852, 32.2178783780401),"2021-01-29 16:30:18 UTC",1374.36046118868
"36.1","1101299303119","S Cuesta Ave","M","S1400","04","019","id",2.040521108e-06,c(-110.993292965149, 32.2178980453167),"2020-12-03 09:54:11 UTC",1374.75725231166
"36.2","1101299303119","S Cuesta Ave","M","S1400","04","019","id",2.040521108e-06,c(-110.993304579165, 32.2179843932017),"2021-01-29 09:24:12 UTC",1376.57596824662
"36.3","1101299303119","S Cuesta Ave","M","S1400","04","019","id",2.040521108e-06,c(-110.993399194689, 32.2186849161699),"2021-01-16 21:12:16 UTC",1352.41009074891
